peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电气设备-其他电气设备-其他电气设备,301525,儒竞科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because HVAC and thermal-management controllers are weaker than retained power-electronics platforms,儒竞科技有变频节能和智能控制应用能力，但主要环节偏控制器和系统配套，较难与麦格米特、英威腾等更广平台差异化。,Reject for now. 儒竞科技: 儒竞科技有变频节能和智能控制应用能力，但主要环节偏控制器和系统配套，较难与麦格米特、英威腾等更广平台差异化。 triage 56.39; moat 49.68; technology 63.36; market 56.51; quality 57.51; governance 70.36.,Reject narrow controller peers when stronger retained platforms cover similar technology with broader end markets.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301525;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301525.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301525.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301525;www.ruking.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301155,海力风电,reject,reject_for_now,,analyst_company_by_company_review,rejected because wind-foundation fabrication is cyclical heavy manufacturing rather than a clear moat,海力风电深耕海上风电塔筒、单桩和导管架，但本质上仍偏重资产加工制造，产能和价格周期影响大，缺少明阳、金风类整机平台壁垒。,Reject for now. 海力风电: 海力风电深耕海上风电塔筒、单桩和导管架，但本质上仍偏重资产加工制造，产能和价格周期影响大，缺少明阳、金风类整机平台壁垒。 triage 56.29; moat 53.09; technology 54.43; market 69.10; quality 55.60; governance 67.17.,Reject wind heavy-fabrication suppliers when capacity and cycle dominate more than technology or category control.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301155;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301155.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301155.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301155;www.jshlfd.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,688330,宏力达,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for smart distribution-grid equipment and IoT switch products,宏力达的智能柱上开关、故障指示器和配电网软件具备电网场景认证与 installed base，强于普通开关柜，但规模和持续竞争力仍需验证。,Watch. 宏力达: 宏力达的智能柱上开关、故障指示器和配电网软件具备电网场景认证与 installed base，强于普通开关柜，但规模和持续竞争力仍需验证。 triage 56.10; moat 43.70; technology 63.45; market 52.25; quality 62.45; governance 71.00.,"Boundary retain smart-distribution equipment when grid qualification, installed base, and software/edge-control capability are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688330;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688330.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688330.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688330;www.holystar.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,601615,明阳智能,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for wind-turbine platform capability despite weak industry economics,明阳智能是风电整机和海上风电重要平台，技术、供应链和项目经验有壁垒；但风机行业价格竞争激烈、利润率波动大，因此边界保留。,Watch. 明阳智能: 明阳智能是风电整机和海上风电重要平台，技术、供应链和项目经验有壁垒；但风机行业价格竞争激烈、利润率波动大，因此边界保留。 triage 55.36; moat 51.79; technology 54.06; market 75.14; quality 50.28; governance 65.26.,Boundary retain wind-turbine leaders when technology and offshore/project capability are real but industry economics remain cyclical.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601615;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601615.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601615.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=601615;www.mywind.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,920111,聚星科技,reject,reject_for_now,,analyst_company_by_company_review,rejected as a smaller duplicate of retained electrical contact-material exposure,聚星科技同样做电接触材料和电触头元件，但与福达合金相比客户和规模证据不够突出，先不保留重复观察对象。,Reject for now. 聚星科技: 聚星科技同样做电接触材料和电触头元件，但与福达合金相比客户和规模证据不够突出，先不保留重复观察对象。 triage 55.31; moat 49.26; technology 58.83; market 55.81; quality 55.96; governance 66.91.,Reject duplicate niche-material suppliers when a stronger peer already captures the thesis.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920111;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920111.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920111.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=920111;www.china-juxing.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,002441,众业达,reject,reject_for_now,,analyst_company_by_company_review,rejected because electrical distribution is channel scale rather than a durable product moat,众业达是工业电气分销商和成套制造商，渠道覆盖有价值但分销业务利润率和壁垒有限，资金和供应链能力可复制性较高。,Reject for now. 众业达: 众业达是工业电气分销商和成套制造商，渠道覆盖有价值但分销业务利润率和壁垒有限，资金和供应链能力可复制性较高。 triage 55.08; moat 51.36; technology 53.21; market 71.40; quality 44.79; governance 68.70.,"Reject distributors unless they control proprietary products, data, or high-switching-cost platforms.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002441;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002441.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002441.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002441;www.zyd.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,605066,天正电气,reject,reject_for_now,,analyst_company_by_company_review,rejected because low-voltage electrical products are covered by stronger brands and platforms,天正电气做低压配电和工控电器，但与公牛、正泰、宏发等更强品牌或核心元件平台相比缺少不可替代优势。,Reject for now. 天正电气: 天正电气做低压配电和工控电器，但与公牛、正泰、宏发等更强品牌或核心元件平台相比缺少不可替代优势。 triage 54.91; moat 49.23; technology 58.32; market 62.38; quality 52.96; governance 66.53.,Reject low-voltage electrical followers when stronger brands or component platforms already cover the opportunity.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH605066;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605066.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605066.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=605066;www.tengen.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,603312,西典新能,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for battery connection systems and laminated busbar process know-how,西典新能聚焦复合母排和电池连接系统，受益于动力电池集成化和客户认证；但产品环节较窄、竞争者可进入，边界保留。,Watch. 西典新能: 西典新能聚焦复合母排和电池连接系统，受益于动力电池集成化和客户认证；但产品环节较窄、竞争者可进入，边界保留。 triage 54.72; moat 49.02; technology 50.91; market 65.87; quality 55.13; governance 67.68.,Boundary retain battery-interconnect specialists when process know-how and customer validation are real but component scope is narrow.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603312;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603312.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603312;www.wdint.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,603070,万控智造,reject,reject_for_now,,analyst_company_by_company_review,rejected because electrical cabinets are manufacturing scale niches without enough pricing power,万控智造在电气机柜中有规模和标准参与，但机柜环节技术壁垒和客户粘性不足，容易被产能和成本竞争稀释。,Reject for now. 万控智造: 万控智造在电气机柜中有规模和标准参与，但机柜环节技术壁垒和客户粘性不足，容易被产能和成本竞争稀释。 triage 54.56; moat 47.96; technology 58.40; market 58.55; quality 51.68; governance 69.09.,Reject electrical cabinet leaders when manufacturing scale does not create durable pricing power.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603070;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603070.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603070.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603070;www.wecome.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,603381,永臻股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because photovoltaic aluminum frames and structural parts are competitive fabrication businesses,永臻股份是光伏边框和结构件供应商，规模不等于护城河，铝加工和结构件环节价格竞争强、客户切换成本有限。,Reject for now. 永臻股份: 永臻股份是光伏边框和结构件供应商，规模不等于护城河，铝加工和结构件环节价格竞争强、客户切换成本有限。 triage 54.32; moat 54.15; technology 57.64; market 62.12; quality 46.62; governance 65.13.,Reject PV structural-part suppliers when fabrication capacity rather than scarce technology drives the thesis.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603381;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603381.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603381.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603381;www.yonz.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,001387,雪祺电气,reject,reject_for_now,,analyst_company_by_company_review,rejected because refrigerator and commercial-display cabinet manufacturing is low-moat ODM-like production,雪祺电气以冰箱和商用展示柜研发制造为主，虽然有自动化产线，但本质更接近家电制造配套，品牌和定价权有限。,Reject for now. 雪祺电气: 雪祺电气以冰箱和商用展示柜研发制造为主，虽然有自动化产线，但本质更接近家电制造配套，品牌和定价权有限。 triage 54.25; moat 48.17; technology 57.68; market 59.65; quality 50.36; governance 66.40.,Reject appliance manufacturers when production scale does not create consumer brand or platform control.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001387;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001387.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001387.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=001387;www.snowky.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,688599,天合光能,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a global photovoltaic module and smart-energy platform omitted from the prior solar group by classification,天合光能属于全球光伏组件、系统和智慧能源平台，行业处于强周期和价格竞争中，但公司级规模、渠道、产品银行可融资性和储能/系统能力仍值得观察。,Watch. 天合光能: 天合光能属于全球光伏组件、系统和智慧能源平台，行业处于强周期和价格竞争中，但公司级规模、渠道、产品银行可融资性和储能/系统能力仍值得观察。 triage 54.00; moat 52.00; technology 58.13; market 64.25; quality 40.36; governance 65.00.,Retain misclassified solar leaders when company-level global scale and bankability match previously retained solar-chain leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688599;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688599.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688599.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688599;www.trinasolar.com/cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,920156,海昌智能,reject,reject_for_now,,analyst_company_by_company_review,rejected because wire-harness equipment lacks clear category leadership or high switching cost,海昌智能做线束设备、压接模具和智能装备，应用广但更像专用设备供应商，缺少足够强的全球份额或客户锁定证据。,Reject for now. 海昌智能: 海昌智能做线束设备、压接模具和智能装备，应用广但更像专用设备供应商，缺少足够强的全球份额或客户锁定证据。 triage 54.00; moat 45.19; technology 57.60; market 53.10; quality 64.15; governance 65.77.,Reject small automation-equipment suppliers unless they show category leadership or high-validation customer lock-in.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920156;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920156.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920156.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=920156;www.hacint.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,920718,合肥高科,reject,reject_for_now,,analyst_company_by_company_review,rejected because appliance and automotive component manufacturing has limited moat,合肥高科主要面向家电和汽车零部件制造，技术和规模不足以与高壁垒电气设备或核心材料公司相比。,Reject for now. 合肥高科: 合肥高科主要面向家电和汽车零部件制造，技术和规模不足以与高壁垒电气设备或核心材料公司相比。 triage 53.98; moat 48.62; technology 61.98; market 50.19; quality 45.74; governance 67.04.,Reject appliance component manufacturers when manufacturing execution is not enough to create durable moat.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920718;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920718.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920718.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=920718;www.gk-cn.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,603045,福达合金,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for electrical contact materials with global customer qualification,福达合金的低压电器触头材料进入西门子、ABB、施耐德、正泰、宏发等客户体系，材料配方和认证有壁垒；但市场较窄，边界关注。,Watch. 福达合金: 福达合金的低压电器触头材料进入西门子、ABB、施耐德、正泰、宏发等客户体系，材料配方和认证有壁垒；但市场较窄，边界关注。 triage 53.92; moat 50.30; technology 51.55; market 66.12; quality 49.13; governance 65.38.,Boundary retain electrical-material suppliers when customer qualification and formulation/process know-how are meaningful.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603045;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603045.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603045.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603045;www.fudar.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,920770,艾能聚,reject,reject_for_now,,analyst_company_by_company_review,rejected because distributed photovoltaic operation and cell manufacturing are small and competitive,艾能聚有分布式光伏电站运营和电池片业务，但规模较小、制造环节竞争激烈，缺少资源、渠道或技术上的独立优势。,Reject for now. 艾能聚: 艾能聚有分布式光伏电站运营和电池片业务，但规模较小、制造环节竞争激烈，缺少资源、渠道或技术上的独立优势。 triage 53.62; moat 45.21; technology 59.85; market 41.43; quality 66.17; governance 68.32.,"Reject small distributed-PV operators and cell manufacturers without scarce resource, channel, or technology control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920770;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920770.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920770.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=920770;www.energy-zj.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301359,东南电子,reject,reject_for_now,,analyst_company_by_company_review,rejected because micro-switch products are too narrow and competitive,东南电子做微动开关、防水开关和电源开关，有认证但产品环节较窄，替代供应商较多，难以形成独立观察必要。,Reject for now. 东南电子: 东南电子做微动开关、防水开关和电源开关，有认证但产品环节较窄，替代供应商较多，难以形成独立观察必要。 triage 53.30; moat 42.64; technology 65.53; market 41.36; quality 59.51; governance 70.87.,Reject narrow switch suppliers when certification alone does not create category control.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301359;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301359.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301359.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301359;www.switch-china.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301008,宏昌科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because appliance valves and components are narrow manufacturing niches,宏昌科技做流体电磁阀、水位传感器、门锁和电子水泵等家电/汽车零部件，客户认证存在但定价权和不可替代性不足。,Reject for now. 宏昌科技: 宏昌科技做流体电磁阀、水位传感器、门锁和电子水泵等家电/汽车零部件，客户认证存在但定价权和不可替代性不足。 triage 52.70; moat 45.83; technology 60.89; market 49.53; quality 49.17; governance 68.19.,Reject appliance component suppliers unless they show category control or proprietary technology that resists substitution.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301008;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301008;www.hongchang.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301043,绿岛风,reject,reject_for_now,,analyst_company_by_company_review,rejected because ventilation systems are competitive equipment rather than a durable moat,绿岛风专注室内通风和新风系统，产品体系完整但行业进入门槛和品牌壁垒有限，不符合高壁垒第一轮关注。,Reject for now. 绿岛风: 绿岛风专注室内通风和新风系统，产品体系完整但行业进入门槛和品牌壁垒有限，不符合高壁垒第一轮关注。 triage 52.63; moat 43.49; technology 58.77; market 45.27; quality 58.79; governance 68.57.,Reject building ventilation equipment when product differentiation and switching costs are limited.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301043;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301043.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301043.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301043;www.nedfon.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,002190,成飞集成,reject,reject_for_now,,analyst_company_by_company_review,rejected because auto molds and aerospace parts do not form a clear listed-company moat here,成飞集成有航空工业背景、汽车覆盖件模具和航空零件制造，但主业壁垒分散，上市公司层面缺少明确的航空核心平台地位。,Reject for now. 成飞集成: 成飞集成有航空工业背景、汽车覆盖件模具和航空零件制造，但主业壁垒分散，上市公司层面缺少明确的航空核心平台地位。 triage 52.45; moat 48.60; technology 57.04; market 55.74; quality 43.72; governance 67.94.,Reject mixed industrial companies when strategic shareholder background does not translate into company-level moat evidence.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002190;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002190.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002190.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002190;www.cac-citc.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,600379,宝光股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because vacuum interrupters and legacy electrical components lack clear current leadership,宝光股份有真空灭弧室和电真空陶瓷等产品，但业务成熟、成长和市场地位不够突出，弱于已保留的高压绝缘和电网自动化公司。,Reject for now. 宝光股份: 宝光股份有真空灭弧室和电真空陶瓷等产品，但业务成熟、成长和市场地位不够突出，弱于已保留的高压绝缘和电网自动化公司。 triage 52.13; moat 46.47; technology 57.26; market 53.10; quality 49.94; governance 65.51.,Reject mature electrical-component companies when category leadership and compounding potential are not clear.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600379;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600379.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600379.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600379;www.baoguang.com.cn,2026-05-15T10:56:55+00:00
