market_type,market_label,security_code,symbol,exchange,listed_company_name,security_name,currency,isin,f10_code,latest_report_context,latest_report_date,eps,book_value_per_share,operating_cashflow_per_share,total_operating_revenue,parent_net_profit,revenue_yoy_pct,profit_yoy_pct,net_margin_pct,roe_weighted_pct,debt_asset_ratio_pct,issued_shares,source_provider,source_url,retrieved_at_utc,fetch_status,fetch_error
HONG_KONG,港股,00805,00805.HK,HKEX,NEW GONOW RV,NEW GONOW RV,HKD,KYG6471S1084,00805,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.03,1.3806,-0.2872,8.71,0.31,2.04,-10.66,3.69,16.47,4.36,960000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00805,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00806,00806.HK,HKEX,VALUE PARTNERS,VALUE PARTNERS,HKD,KYG931751005,00806,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.3317,0.2893,0.0029,6.38,6.05,115.24,169.84,94.79,17.15,15.83,1826709831,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00806,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00807,00807.HK,HKEX,SIICENVIRONMENT,SIICENVIRONMENT,HKD,SG1BI7000000,00807,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.237,1.67,0.2565,70.73,6.1,-5.05,-2.79,13.68,5.64,1.37,2575665726,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00807,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00809,00809.HK,HKEX,GLOBAL BIO-CHEM,GLOBAL BIO-CHEM,HKD,KYG3919S1057,00809,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0127,-0.0279,-0.0004,20.65,1.42,-2.35,-80.2,6.86,-12.64,3.41,1678821152,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00809,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00810,00810.HK,HKEX,CH CASTSON 81,CH CASTSON 81,HKD,BMG215271096,00810,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0323,0.1273,-0.0297,0,-0.06,9.25,39.75,-1963.53,-22.79,-21.91,169707187,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00810,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00811,00811.HK,HKEX,XINHUA WINSHARE,XINHUA WINSHARE,HKD,CNE1000004B0,00811,数据来源：2026一季报(最新数据)，2025一季报(上年同期),,0.21,12.6084,-0.1385,24.84,2.57,-0.03,-0.17,10.76,1.67,1.08,1233841000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00811,2026-05-14T11:09:22+00:00,fetched,
HONG_KONG,港股,00813,00813.HK,HKEX,SHIMAO GROUP,SHIMAO GROUP,HKD,KYG810431042,00813,数据来源：2025年报(最新数据)，2024年报(上年同期),,2.61,-0.0184,0.2702,284.18,144.73,-37.69,165.28,15.75,-132.65,3.65,9743490324,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00813,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00814,00814.HK,HKEX,JINGKELONG,JINGKELONG,HKD,CNE100000247,00814,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.31,2.9026,2.7427,83.17,-1.29,-8.22,27.48,-1.56,-10.24,-1.98,412220000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00814,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00815,00815.HK,HKEX,CHI SILVER GP,CHI SILVER GP,HKD,KYG211771038,00815,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.245,0.476,0.1648,30.63,5.86,-29.16,1222.91,20.27,65.36,30.52,3101337559,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00815,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00816,00816.HK,HKEX,JINMAO SERVICES,JINMAO SERVICES,HKD,HK0000827664,00816,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.34,1.8605,0.8908,36.68,3.1,12.58,-17.84,8.74,18.95,6.73,904189000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00816,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00817,00817.HK,HKEX,CHINA JINMAO,CHINA JINMAO,HKD,HK0817039453,00817,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0438,1.7913,0.0156,593.71,12.53,-4.53,9.46,3.69,2.35,0.29,13512466348,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00817,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00818,00818.HK,HKEX,HI SUN TECH,HI SUN TECH,HKD,BMG4512G1261,00818,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0408,9.6513,-0.6707,19.2,-1.1,-2.54,-183.17,-6.89,-1.67,-0.92,2776833835,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00818,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00819,00819.HK,HKEX,TIANNENG POWER,TIANNENG POWER,HKD,KYG8655K1094,00819,数据来源：2025年报(最新数据)，2024年报(上年同期),,1.28,14.2707,4.2824,537.99,14.37,-29.83,25.77,3.09,8.59,2.6,1126124500,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00819,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00821,00821.HK,HKEX,VC HOLDINGS,VC HOLDINGS,HKD,HK0001171682,00821,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.2161,0.1757,0.024,0.44,-0.57,-36.14,45.55,-128.51,-16.86,-13.19,329297219,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00821,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00822,00822.HK,HKEX,KA SHUI INT'L,KA SHUI INT'L,HKD,KYG5217R1011,00822,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0283,1.1857,0.1034,13.26,-0.25,-5.34,46.13,-2.09,-2.38,-1.48,893761400,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00822,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00825,00825.HK,HKEX,NWDS CHINA,NWDS CHINA,HKD,KYG650071098,00825,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,0,,,0,0,,70.45,,,,1686145000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00825,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00826,00826.HK,HKEX,TIANGONG INT'L,TIANGONG INT'L,HKD,KYG888311134,00826,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.147,10.8664,0.4308,47.19,4,1.42,5.89,9.28,5.51,2.96,2726856000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00826,2026-05-14T11:09:23+00:00,fetched,
HONG_KONG,港股,00827,00827.HK,HKEX,KO YO GROUP,KO YO GROUP,HKD,KYG5319F1384,00827,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.1213,-0.419,0.2611,21.62,-7.47,-10.66,-33.06,-35.53,-1017.49,-15.1,7028042599,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00827,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00828,00828.HK,HKEX,DYNASTY WINES,DYNASTY WINES,HKD,KYG2950W1087,00828,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0088,0.2108,-0.0536,1.54,0.12,-35.73,-42.37,6.53,4.29,2.39,1408405886,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00828,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00829,00829.HK,HKEX,SHENGUAN HLDGS,SHENGUAN HLDGS,HKD,KYG8116M1087,00829,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.022,0.6931,-0.0288,10.23,-0.7,1.48,-214.96,-6.52,-3.15,-2.49,3230480000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00829,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00830,00830.HK,HKEX,CSC DEVELOPMENT,CSC DEVELOPMENT,HKD,KYG8438L1014,00830,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0953,1.1408,-0.0756,54.15,2.15,-13.18,-52.41,3.79,8.61,2.02,2255045000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00830,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00831,00831.HK,HKEX,CR ASIA,CR ASIA,HKD,KYG239801080,00831,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.039,7.5705,2.5082,13.1,0.31,-2.64,26.45,2.34,5.26,2.82,778936974,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00831,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00832,00832.HK,HKEX,CENTRAL CHINA,CENTRAL CHINA,HKD,KYG207681001,00832,数据来源：2025年报(最新数据)，2024年报(上年同期),,-1.0323,-3.061,0.4838,118.17,-30.45,-23.27,-54.16,-27.43,40.19,-3.05,3039126090,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00832,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00833,00833.HK,HKEX,ALLTRONICS,ALLTRONICS,HKD,KYG022791340,00833,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0904,0.6691,0.1022,10.34,0.43,-3,-31.95,4.77,6.87,3.75,473058180,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00833,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00834,00834.HK,HKEX,KANGDA FOOD,KANGDA FOOD,HKD,BMG2110F1023,00834,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0384,0.9963,0.0378,18.57,-0.17,6.51,-539.51,-0.92,-3.35,-1.33,452948000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00834,2026-05-14T11:09:24+00:00,fetched,
HONG_KONG,港股,00836,00836.HK,HKEX,CHINA RES POWER,CHINA RES POWER,HKD,HK0836012952,00836,数据来源：2025年报(最新数据)，2024年报(上年同期),,2.5374,3.4174,1.371,924.44,131.58,-4.38,10.03,16.18,13.8,3.76,5177057740,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00836,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00837,00837.HK,HKEX,CARPENTER TAN,CARPENTER TAN,HKD,KYG1991G1064,00837,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.6876,4.0166,0.7346,5.58,1.71,5.28,-7.11,30.64,18.45,16.07,248714000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00837,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00838,00838.HK,HKEX,EVA HOLDINGS,EVA HOLDINGS,HKD,KYG321481015,00838,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.1278,1.7464,0.3135,54.63,2.22,-7.09,-4.4,4.06,7.55,3.22,1730437800,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00838,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00839,00839.HK,HKEX,CHINA EDU GROUP,CHINA EDU GROUP,HKD,KYG2163M1033,00839,数据来源：2026半年报(最新数据)，2025半年报(上年同期),,0.2704,,,37.92,7.57,0,0,22.1,4.42,1.94,2800312865,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00839,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00840,00840.HK,HKEX,TIANYE WATER,TIANYE WATER,HKD,CNE1000004P0,00840,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.11,0.6292,0.0932,8.48,-0.55,5.91,23.48,-6.48,-15.47,-4.34,519521560,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00840,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00841,00841.HK,HKEX,CASSAVA RES,CASSAVA RES,HKD,KYG053931062,00841,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,0.0155,0.8013,0.6648,7.75,0.09,0,0,1.08,1.98,0.7,584726715,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00841,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00842,00842.HK,HKEX,LEOCH INT'L,LEOCH INT'L,HKD,KYG546541015,00842,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.12,3.2541,0.9213,105.74,-1.74,-37.88,-141.87,-1.8,-3.83,-1.16,1437970357,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00842,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00844,00844.HK,HKEX,GREATIME INTL,GREATIME INTL,HKD,VGG4166C1086,00844,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.1793,1.1052,0.0564,4.34,-0.89,-10.21,-249.78,-21.92,-42.15,-15.64,494335330,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00844,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00845,00845.HK,HKEX,GLORIOUS PPT H,GLORIOUS PPT H,HKD,KYG3940K1058,00845,数据来源：2024半年报(最新数据)，2023半年报(上年同期),,-0.08,-0.4744,-0.014,23.27,-6.17,69.88,2.36,-26.52,18.9,-1.39,7792645623,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00845,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00846,00846.HK,HKEX,MINGFA GROUP,MINGFA GROUP,HKD,KYG614131038,00846,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.201,2.4491,-0.0665,43.85,-12.27,-26.18,40.74,-27.34,-8.12,-2.05,6093451026,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00846,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00848,00848.HK,HKEX,MAOYE INT'L,MAOYE INT'L,HKD,KYG5804G1047,00848,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0987,2.4509,0.2499,30.35,-5.07,-25.84,-228.75,-8.04,-4,-1.11,5140326000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00848,2026-05-14T11:09:25+00:00,fetched,
HONG_KONG,港股,00851,00851.HK,HKEX,SHENG YUAN HLDG,SHENG YUAN HLDG,HKD,BMG8115Q2095,00851,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.01,0.013,-0.0014,1.09,0.09,259.81,22.04,8.08,7.97,5.85,881970541,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00851,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00852,00852.HK,HKEX,STRONG PETRO,STRONG PETRO,HKD,KYG853951203,00852,数据来源：2024半年报(最新数据)，2023半年报(上年同期),,-0.0037,0.6634,0.0291,8.17,-0.08,31.96,1.67,-1.05,-0.68,-0.51,2123364090,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00852,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00853,00853.HK,HKEX,MICROPORT,MICROPORT,HKD,KYG608371046,00853,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.1825,3.6378,0.2564,77.9,3.42,5.99,128.92,3.48,6.13,1.32,1917372655,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00853,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00854,00854.HK,HKEX,WILLAS-ARRAY,WILLAS-ARRAY,HKD,BMG9643L1349,00854,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.4874,0.893,0.4209,21.37,0.46,,,2.16,11.01,3.67,102929049,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00854,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00855,00855.HK,HKEX,CHINA WATER,CHINA WATER,HKD,BMG210901242,00855,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,0.3206,76.9645,,47.32,5.22,0,0,18.44,4.24,0.85,1626712346,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00855,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00856,00856.HK,HKEX,VSTECS,VSTECS,HKD,KYG9400C1116,00856,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.8852,6.3964,1.2331,884.72,12.27,1.2,9.79,1.47,14.42,3.33,1429813998,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00856,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00857,00857.HK,HKEX,PETROCHINA,PETROCHINA,HKD,CNE1000003W8,00857,数据来源：2026一季报(最新数据)，2025一季报(上年同期),,0.264,8.8762,0.4615,7363.83,483.33,-0.58,0.56,7.26,2.98,1.64,183020977818,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00857,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00858,00858.HK,HKEX,EXTRAWELL PHAR,EXTRAWELL PHAR,HKD,BMG3285Q1134,00858,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,-0.1743,0.3196,-0.0003,0.26,-4.2,0,0,-1639.96,-41.28,-35.03,2900000000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00858,2026-05-14T11:09:26+00:00,fetched,
HONG_KONG,港股,00859,00859.HK,HKEX,ZHONGCHANG INTL,ZHONGCHANG INTL,HKD,BMG9898M1001,00859,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.1619,0.4639,-0.0088,0.26,-1.82,-7.16,-8.17,-694.92,-29.71,-13.28,1125027072,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00859,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00860,00860.HK,HKEX,APOLLO FMG,APOLLO FMG,HKD,BMG0411X1112,00860,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.589,1.2215,-0.4217,0.83,-6.02,-70.22,50.15,-768.78,-39.32,-27.39,1022438090,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00860,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00861,00861.HK,HKEX,DC HOLDINGS,DC HOLDINGS,HKD,BMG2759B1072,00861,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.0212,3.1812,0.2709,210.15,0.31,20.03,112.59,0.29,0.54,0.14,1673607386,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00861,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00862,00862.HK,HKEX,VISION VALUES,VISION VALUES,HKD,KYG9375G1212,00862,数据来源：2025半年报(最新数据)，2024半年报(上年同期),,-0.0059,0.0273,0.0062,1.75,-0.23,-24.2,2.29,-9.84,-19.64,-4.36,392419046,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00862,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00863,00863.HK,HKEX,OSL GROUP,OSL GROUP,HKD,KYG1106B1095,00863,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.5166,374.8455,-174.3607,4.43,-3.51,7.44,-1568.23,-79.42,-16.89,-11.88,902268602,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00863,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00864,00864.HK,HKEX,WING LEE PPT,WING LEE PPT,HKD,BMG9705S1008,00864,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.6282,0.7211,0.0183,0.19,-2.43,,,-1262.85,-58.49,-47.23,386175758,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00864,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00865,00865.HK,HKEX,JIANDE INT'L,JIANDE INT'L,HKD,KYG5139V1077,00865,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0012,29.0841,1.075,0.91,-0.07,18.95,82.02,-7.63,-0.95,-0.67,5837989696,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00865,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00866,00866.HK,HKEX,CHINA QINFA,CHINA QINFA,HKD,KYG2159E1070,00866,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0391,0.8711,0.2181,18.39,-0.94,6.53,-128.2,-5.17,-4.64,-1.23,2627413985,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00866,2026-05-14T11:09:27+00:00,fetched,
HONG_KONG,港股,00867,00867.HK,HKEX,CMS,CMS,HKD,KYG211081248,00867,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.6154,14.6701,0.6396,82.12,14.89,4.48,-9.79,17.58,8.83,7.99,2439528512,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00867,2026-05-14T11:09:28+00:00,fetched,
HONG_KONG,港股,00868,00868.HK,HKEX,XINYI GLASS,XINYI GLASS,HKD,KYG9828G1082,00868,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.6231,8.0477,1.1635,208.29,27.29,-2.04,45.73,13.14,7.68,5.7,4424108852,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00868,2026-05-14T11:09:28+00:00,fetched,
HONG_KONG,港股,00869,00869.HK,HKEX,PLAYMATES TOYS,PLAYMATES TOYS,HKD,BMG7147S1008,00869,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0118,0.8471,-0.0202,4.64,-0.14,-25.77,-192.35,-3,-1.33,-1.12,1170260000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00869,2026-05-14T11:09:28+00:00,fetched,
HONG_KONG,港股,00871,00871.HK,HKEX,CH DREDG ENV,CH DREDG ENV,HKD,KYG2116C1116,00871,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0652,0.1024,0.1671,3.02,-0.98,-1.52,68.53,-25.82,-125.96,-7.92,1503881500,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00871,2026-05-14T11:09:28+00:00,fetched,
HONG_KONG,港股,00873,00873.HK,HKEX,SHIMAO SERVICES,SHIMAO SERVICES,HKD,KYG8104A1085,00873,数据来源：2025年报(最新数据)，2024年报(上年同期),,0.04,3.2873,0.4333,78.8,1.03,5.3,123.07,1.71,1.34,0.8,2468173000,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00873,2026-05-14T11:09:28+00:00,fetched,
HONG_KONG,港股,00874,00874.HK,HKEX,BAIYUNSHAN PH,BAIYUNSHAN PH,HKD,CNE100000387,00874,数据来源：2026一季报(最新数据)，2025一季报(上年同期),,1.097,24.3334,-1.364,232.78,17.84,1.04,-1.26,7.83,4.61,2.05,1625790949,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00874,2026-05-14T11:09:29+00:00,fetched,
HONG_KONG,港股,00875,00875.HK,HKEX,CONGYU INTE AGR,CONGYU INTE AGR,HKD,BMG2162U1229,00875,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.8003,0.5807,-1.8681,32.05,-3.7,,,-11.04,-209.94,-26.25,546130134,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00875,2026-05-14T11:09:29+00:00,fetched,
HONG_KONG,港股,00876,00876.HK,HKEX,KAISA HEALTH,KAISA HEALTH,HKD,BMG522111027,00876,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0084,5.7996,-0.6804,1.26,-0.42,-18.3,-45.35,-33.68,-11.19,-9.44,100842787,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00876,2026-05-14T11:09:29+00:00,fetched,
HONG_KONG,港股,00878,00878.HK,HKEX,SOUNDWILL HOLD,SOUNDWILL HOLD,HKD,BMG8277H1530,00878,数据来源：2025年报(最新数据)，2024年报(上年同期),,-6.833,4.3346,0.0523,3.25,-19.35,-10.67,26.65,-595.97,-14.61,-12.65,283308635,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00878,2026-05-14T11:09:29+00:00,fetched,
HONG_KONG,港股,00880,00880.HK,HKEX,SJM HOLDINGS,SJM HOLDINGS,HKD,HK0880043028,00880,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.0547,0.8467,0.1825,255.29,-3.89,-6.81,-2496.19,-1.27,-3.13,-0.86,7101805366,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00880,2026-05-14T11:09:29+00:00,fetched,
HONG_KONG,港股,00881,00881.HK,HKEX,ZHONGSHENG HLDG,ZHONGSHENG HLDG,HKD,KYG9894K1085,00881,数据来源：2025年报(最新数据)，2024年报(上年同期),,-0.71,19.1194,4.1175,1644.03,-16.73,0.85,-163.29,-1.16,-3.7,-1.56,2366993863,Eastmoney HKF10 CoreReading,https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00881,2026-05-14T11:09:29+00:00,fetched,
